(1343309634.261859, '\rL: 2\n')
(1343309634.269761, '\rGot configuration message of type I\n')
(1343309634.284566, '\rL: 48\n')
(1343309635.201767, '2I5\x18')
(1343309635.20184, '2P9\x18')
(1343309635.211666, '2RB\x18')
(1343309635.211733, '2S\x1e\x00\x00\x18\x9aE\x18')
(1343309635.941659, '2IWw')
(1343309635.941739, '2P[w')
(1343309635.951695, '2Rrw')
(1343309635.951748, 'rIN')
(1343309635.951787, 'Dzzw')
(1343309635.951823, 'ci|w')
(1343309635.951875, 'S^\xf3w')
(1343309635.951898, '2f\xf5w')
(1343309635.95192, '2F\xfew')
(1343309635.951941, '2t\x01x')
(1343309635.951962, '2C\x0cx')
(1343309635.951983, '2oix')
(1343309635.952002, '+')
(1343309636.199306, '2I4\x98')
(1343309636.199373, '2P8\x98')
(1343309636.211588, '2RA\x98')
(1343309636.211627, '2S\x1e\x00\x00\x18\x9bC\x98')
(1343309637.181852, '2I3\x18')
(1343309637.181906, '2P7\x18')
(1343309637.189216, '2R@\x18')
(1343309637.189276, '2S\x1e\x00\x00\x18\x9cB\x18')
(1343309638.181867, '2I2\x98')
(1343309638.190975, '2P6\x98')
(1343309638.191052, '2R?\x98')
(1343309638.191141, '2S\x1e\x00\x00\x18\x9dA\x98')
(1343309638.292783, '\rL: 48\n')
(1343309639.189836, '2I0\x18')
(1343309639.199541, '2P4\x18')
(1343309639.209048, '2R>\x18')
(1343309639.209107, '2S\x1e\x00\x00\x18\x9e@\x18')
(1343309639.941605, 'S_"x')
(1343309639.941645, '2f%x')
(1343309639.950666, '2F/x')
(1343309639.950721, '2t2x')
(1343309639.960655, '2C=x')
(1343309639.960695, '2o\xb8x')
(1343309639.960718, '+')
(1343309639.960739, '2I\xc8y')
(1343309639.96076, '2P\xccy')
(1343309639.960781, '2R\xdfy')
(1343309639.960801, 'rIN')
(1343309639.960823, 'D\xd1\xe7y')
(1343309639.960844, 'ci\xe9y')
(1343309640.061876, 'S`\xcc\x88')
(1343309640.061932, '2f\xcf\x88')
(1343309640.069181, '2F\xd6\x88')
(1343309640.069218, '2t\xd9\x88')
(1343309640.069242, '2C\xe4\x88')
(1343309640.069778, '2o7\x89')
(1343309640.069811, '+')
(1343309640.082091, '2I%\x8a')
(1343309640.082091, '2P)\x8a')
(1343309640.082091, '2R:\x8a')
(1343309640.082091, 'rIN')
(1343309640.082091, 'D{B\x8a')
(1343309640.082091, 'ciD\x8a')
(1343309640.181885, '2I/\x98')
(1343309640.20061, '2P3\x98')
(1343309640.200645, '2R<\x98')
(1343309640.200671, '2S\x1e\x00\x00\x18\x9f?\x98')
(1343309641.109891, 'Sa\xc8\x0e')
(1343309641.109947, '2f\xcb\x0e')
(1343309641.121842, '2F\xd3\x0e')
(1343309641.121879, '2t\xd6\x0e')
(1343309641.121903, '2C\xe1\x0e')
(1343309641.121925, '2o>\x0f')
(1343309641.121946, '+')
(1343309641.181848, '2I.\x18')
(1343309641.181903, '2P2\x18')
(1343309641.189909, '2R;\x18')
(1343309641.189948, '2S\x1e\x00\x00\x18\xa0>\x18')
(1343309642.201211, '2I-\x98')
(1343309642.201278, '2P1\x98')
(1343309642.209537, '2R:\x98')
(1343309642.209595, '2S\x1e\x00\x00\x18\xa1=\x98')
(1343309642.309565, '\rL: 48\n')
(1343309642.389835, '2IH\xb1')
