(1343290213.954284, 'cig\xb6')
(1343290213.9543259, 'S\x01\xcc\xb6')
(1343290213.9543531, '2f\xce\xb6')
(1343290213.9543929, '2F\xd7\xb6')
(1343290213.9544189, '2t\xd9\xb6')
(1343290213.954443, '2C\xe4\xb6')
(1343290213.9544671, '2o6\xb7')
(1343290213.9544899, '+')
(1343290216.851352, '\rL: 48\n')
(1343290217.314352, '2I\xb4d')
(1343290217.3144541, '2P\xb7d')
(1343290217.314482, '2R\xd2d')
(1343290217.3145061, 'rIN')
(1343290217.3145311, 'D\x05\xdbd')
(1343290218.674284, '2I\xe5\x12')
(1343290218.6743369, '2P\xe8\x12')
(1343290218.6744361, '2R\xfe\x12')
(1343290218.6744621, 'rIN')
(1343290218.6744871, 'D\x87\x07\x13')
(1343290218.6745119, 'ci\t\x13')
(1343290219.7339239, '2I\x8f\x9a')
(1343290219.7339821, '2P\x92\x9a')
(1343290219.7340109, '2R\xa7\x9a')
(1343290219.734035, 'rIN')
(1343290219.7340641, 'rNU')
(1343290219.7340889, '2I\x81\x9b')
(1343290219.734113, '2P\x84\x9b')
(1343290219.734138, '2R\x99\x9b')
(1343290219.7341609, 'rIN')
(1343290219.7446549, 'D\x88\xa2\x9b')
(1343290219.7447009, 'ci\xa4\x9b')
(1343290219.804019, '2I\xe8\xa3')
(1343290219.804086, '2P\xeb\xa3')
(1343290219.804116, '2R\x07\xa4')
(1343290219.8041401, 'rIN')
(1343290219.8041661, 'D\x89\x10\xa4')
(1343290219.8041911, 'ci\x12\xa4')
(1343290220.6543491, 'S\x02\xaf\x10')
(1343290220.654423, '2f\xb1\x10')
(1343290220.6544549, '2F\xbd\x10')
(1343290220.6544809, '2t\xbf\x10')
(1343290220.654506, '2C\xc9\x10')
(1343290220.65453, '2oE\x11')
(1343290220.6545539, '+')
(1343290223.694381, '2I\xcb\x95')
(1343290223.6944399, '2P\xce\x95')
(1343290223.694469, '2R\xe9\x95')
(1343290223.694494, 'rIN')
(1343290223.69452, 'D\x07\xf2\x95')
(1343290229.324352, '2I\x15g')
(1343290229.3244219, '2P\x18g')
(1343290229.3246379, '2R-g')
(1343290229.3246779, 'rIN')
(1343290229.3247049, 'D\x8a6g')
(1343290229.3247299, 'ci8g')
(1343290231.934345, '2I\x90\xb4')
(1343290231.9344101, '2P\x97\xb4')
(1343290231.9344549, '2R\xb2\xb4')
(1343290231.9344809, 'rIN')
(1343290231.9345059, 'D\x8b\xbb\xb4')
(1343290231.9345319, 'ci\xbd\xb4')
(1343290234.7341061, 'S\x03\xaf\x1a')
(1343290234.734164, '2f\xb1\x1a')
(1343290234.7341931, '2F\xbd\x1a')
(1343290234.7342191, '2t\xbf\x1a')
(1343290234.7342429, '2C\xca\x1a')
(1343290234.734267, '2oE\x1b')
(1343290234.7342911, '+')
(1343290242.9646139, '2IA8')
(1343290242.964678, '2PD8')
(1343290242.964705, '2RY8')
(1343290242.9647419, 'rIN')
(1343290242.964767, 'D\x8cb8')
(1343290242.9647911, 'cid8')
(1343290243.0943389, '2IVH')
(1343290243.094414, '2PZH')
(1343290243.09444, '2RwH')
(1343290243.0944641, 'rIN')
(1343290243.094486, 'rFR')
(1343290243.5743799, '2I\xe8\x86')
(1343290243.57443, '2P\xeb\x86')
(1343290243.5744591, '2R\x02\x87')
(1343290243.5744841, 'rIN')
(1343290243.574507, 'rNU')
(1343290243.5941949, '2I\xd9\x87')
(1343290243.5942371, '2P\xdc\x87')
(1343290243.594264, '2R\xf2\x87')
(1343290243.5942881, 'rIN')
(1343290243.5943129, 'D\x8d\xfa\x87')
(1343290243.594337, 'ci\xfc\x87')
(1343290264.59568, 'S\x04\xaf\t')
(1343290264.595737, '2f\xb1\t')
(1343290264.5957661, '2F\xbd\t')
(1343290264.5957911, '2t\xbf\t')
(1343290264.5958149, '2C\xca\t')
(1343290264.6051071, '2oE\n')
(1343290264.60515, '+')
(1343290264.6340189, '2Ie\x0c')
(1343290264.634073, '2Ph\x0c')
(1343290264.6341021, '2R\x84\x0c')
(1343290264.6341269, 'rIN')
(1343290264.6341519, 'D\n\x8c\x0c')
(1343290270.0743201, '2I\x1f\xc6')
(1343290270.0743811, '2P"\xc6')
(1343290270.074409, '2R8\xc6')
(1343290270.0744331, 'rIN')
(1343290270.0744579, 'D\x8e@\xc6')
(1343290270.0744829, 'ciB\xc6')
(1343290270.324434, '2I\xa6\xe6')
(1343290270.3245001, '2P\xa9\xe6')
(1343290270.3245289, '2R\xc3\xe6')
(1343290270.324553, 'rIN')
(1343290270.324578, 'D\x8f\xcc\xe6')
(1343290270.3246031, 'ci\xce\xe6')
(1343290274.63434, '2I]\x0e')
(1343290274.6344161, '2P`\x0e')
(1343290274.634444, '2Ru\x0e')
(1343290274.634469, 'rIN')
(1343290274.6344919, 'rNU')
(1343290274.6451061, '2IP\x0f')
(1343290274.6451499, '2PS\x0f')
(1343290274.6451781, '2Ri\x0f')
(1343290274.6452019, 'rIN')
(1343290274.645227, 'D\x90q\x0f')
(1343290274.645252, 'cis\x0f')
(1343290324.283618, '2I\xea\xdf')
(1343290324.283674, '2P\xed\xdf')
(1343290324.2837191, '2R\t\xe0')
(1343290324.2837579, 'rIN')
(1343290324.2837851, 'D\x91\x11\xe0')
(1343290324.2838111, 'ci\x13\xe0')
(1343290324.5846381, 'S\x05(\x08')
(1343290324.5847061, '2f+\x08')
(1343290324.5847349, '2F6\x08')
(1343290324.58476, '2t8\x08')
(1343290324.584785, '2CC\x08')
(1343290324.5848091, '2o\xbe\x08')
(1343290324.5848341, '+')
(1343290332.484802, '2I\x90\xfb')
(1343290332.4848671, '2P\x93\xfb')
(1343290332.4848969, '2R\xa8\xfb')
(1343290332.4849219, 'rIN')
(1343290332.484947, 'D\x92\xb1\xfb')
(1343290332.484972, 'ci\xb3\xfb')
(1343290340.2643321, '2I\x81\xde')
(1343290340.264406, '2P\x84\xde')
(1343290340.264437, '2R\x9f\xde')
(1343290340.264461, 'rIN')
(1343290340.264488, 'D\x0c\xa7\xde')
(1343290414.0380499, '2I\xc0\xc1')
(1343290414.0381069, '2P\xc3\xc1')
(1343290414.038136, '2R\xde\xc1')
(1343290414.038161, 'rIN')
(1343290414.0381861, 'D\x93\xe6\xc1')
(1343290414.0382111, 'ci\xe8\xc1')
(1343290421.7143531, '2I\x04\x99')
(1343290421.7144301, '2P\x07\x99')
(1343290421.7144599, '2R\x1d\x99')
(1343290421.7144949, 'rIN')
(1343290421.71452, 'rNU')
(1343290421.7242501, '2I\xf6\x99')
(1343290421.724297, '2P\xfa\x99')
(1343290421.7243249, '2R\x10\x9a')
(1343290421.724349, 'rIN')
(1343290421.7243891, 'D\x94\x19\x9a')
(1343290421.7244151, 'ci\x1b\x9a')
(1343290428.4248869, '2II\xf3')
(1343290428.4249461, '2PL\xf3')
(1343290428.4249749, '2RS\xf3')
(1343290428.424999, 'rIN')
(1343290428.4250231, 'rFR')
(1343290441.6540401, 'S\x06(\x91')
(1343290441.6541009, '2f+\x91')
(1343290441.65413, '2F6\x91')
(1343290441.654155, '2t8\x91')
(1343290441.6541791, '2CC\x91')
(1343290441.6542029, '2o\xbe\x91')
(1343290441.654227, '+')
(1343290448.334353, '2I\x0c\xe8')
(1343290448.3344271, '2P\x10\xe8')
(1343290448.3344569, '2R\x17\xe8')
(1343290448.334482, 'rIN')
(1343290448.3345051, 'rFR')
(1343290452.6743939, '2I\xcb\x13')
(1343290452.6744521, '2P\xce\x13')
(1343290452.6744809, '2R\xe3\x13')
(1343290452.6745059, 'rIN')
(1343290452.6745319, 'D\x95\xec\x13')
(1343290452.674557, 'ci\xee\x13')
(1343290463.0743501, '2I\xd1F')
(1343290463.0744309, '2P\xd5F')
