(1343398681.0854299, '2I\xf9c')
(1343398681.0855019, '2P\xfcc')
(1343398681.085531, '2R\x07d')
(1343398681.085556, '2S\x1e\x00\x01tH\nd')
(1343398681.0855811, '2I\xfc\xe3')
(1343398681.0856049, '2P\xff\xe3')
(1343398681.085629, '2R\n\xe4')
(1343398681.0856531, '2S\x1e\x00\x01tI\x0c\xe4')
(1343398681.0856781, '2I\xfec')
(1343398681.085701, '2P\x02d')
(1343398681.0857241, '2R\rd')
(1343398681.0857489, '2S\x1e\x00\x01tJ\x0fd')
(1343398681.085773, '2I\x01\xe4')
(1343398681.0857971, '2P\x04\xe4')
(1343398681.0858209, '2R\x0e\xe4')
(1343398681.085845, '2S\x1e\x00\x01tK\x10\xe4')
(1343398681.08587, '2I\x03d')
(1343398681.0858929, '2P\x07d')
(1343398681.085916, '2R\x11d')
(1343398681.0859411, '2S\x1e\x00\x01tL\x13d')
(1343398681.0859649, '2I\x06\xe4')
(1343398681.085988, '2P\t\xe4')
(1343398681.0860119, '2R\x13\xe4')
(1343398681.086036, '2S\x1e\x00\x01tM\x15\xe4')
(1343398681.086061, '2I\x08d')
(1343398681.0860829, '2P\x0cd')
(1343398681.086107, '2R\x16d')
(1343398681.0861299, '2S\x1e\x00\x01tN\x18d')
(1343398681.0861721, '2I\x0b\xe4')
(1343398681.0861959, '2P\x0e\xe4')
(1343398681.08622, '2R\x18\xe4')
(1343398681.0862441, '2S\x1e\x00\x01tO\x1b\xe4')
(1343398681.0862679, '2I\x0ed')
(1343398681.086292, '2P\x11d')
(1343398681.0863149, '2R\x1bd')
(1343398681.086338, '2S\x1e\x00\x01')
(1343398681.104475, '\rL: 10\n')
(1343398681.1045151, '\rGot configuration message of type P\n')
(1343398681.1045411, '\rSetting prefix aaaa::\n')
(1343398681.1045649, '\rcreated a new RPL dag\n')
(1343398681.1128681, '\rL: 2\n')
(1343398681.1129379, '\rGot configuration message of type I\n')
(1343398681.1280169, '\rL: 48\n')
(1343398681.8747711, '2I5\xca')
(1343398681.8748381, '2P8\xca')
(1343398681.874866, '2RB\xca')
(1343398681.874893, '2S\x1e\x00\x00\x00\x0bD\xca')
(1343398682.874377, '2I7J')
(1343398682.874428, '2P;J')
(1343398682.874455, '2REJ')
(1343398682.8744819, '2S\x1e\x00\x00\x00\x0cGJ')
(1343398683.8739951, '2I:\xca')
(1343398683.8740511, '2P=\xca')
(1343398683.874078, '2RG\xca')
(1343398683.874105, '2S\x1e\x00\x00\x00\rI\xca')
(1343398684.8740981, '2I<J')
(1343398684.8741591, '2P@J')
(1343398684.874186, '2RJJ')
(1343398684.874213, '2S\x1e\x00\x00i\x0eLJ')
(1343398685.1124511, '\rL: 48\n')
(1343398685.1542411, 'S{\xafm')
(1343398685.1542799, '2f\xb1m')
(1343398685.1543059, '2F\xbdm')
(1343398685.1543291, '2t\xbfm')
(1343398685.1543529, '2C\xc1m')
(1343398685.154381, '2o=n')
(1343398685.1544051, '+')
(1343398685.163924, '2IFo')
(1343398685.16397, '2PIo')
(1343398685.163996, '2R_o')
(1343398685.1640351, 'rIN')
(1343398685.1640739, 'D\x7fgo')
(1343398685.164099, 'ciio')
(1343398685.8740661, '2I?\xca')
(1343398685.874121, '2PB\xca')
(1343398685.8741629, '2RL\xca')
(1343398685.874191, '2S\x1e\x00\x00\x00\x0fO\xca')
(1343398686.874423, '2IBJ')
(1343398686.8744791, '2PEJ')
(1343398686.874506, '2ROJ')
(1343398686.8745329, '2S\x1e\x00\x00\x00\x10QJ')
(1343398687.8744271, '2ID\xca')
(1343398687.8744831, '2PG\xca')
(1343398687.874511, '2RQ\xca')
(1343398687.8745379, '2S\x1e\x00\x00\x00\x11T\xca')
(1343398688.5043371, '2I\xdf\x1a')
(1343398688.50439, '2P\xe3\x1a')
(1343398688.5044179, '2R\xfd\x1a')
(1343398688.504442, 'rIN')
(1343398688.5044661, 'D\x80\x07\x1b')
(1343398688.5044899, 'ci\t\x1b')
(1343398688.514607, '2I\xf2\x1b')
(1343398688.514652, '2P\xf6\x1b')
(1343398688.5146799, '2R\x0c\x1c')
(1343398688.5147049, 'rIN')
(1343398688.5147281, 'rNU')
(1343398688.8740909, '2IGJ')
(1343398688.8741579, '2PJJ')
(1343398688.8741839, '2RTJ')
(1343398688.8742111, '2S\x1e\x00\x00\x00\x12VJ')
(1343398689.1130469, '\rL: 48\n')
(1343398689.874759, '2II\xca')
(1343398689.8748181, '2PL\xca')
(1343398689.874846, '2RV\xca')
(1343398689.8748729, '2S\x1e\x00\x00\x00\x13Y\xca')
(1343398689.9732029, '\rL: 118\n')
(1343398689.9842949, '\rslip-bridge: Destination off-link but no route src=aaaa::200:0:1291:b276 dst=aaaa::c30c:0:0:1\n')
(1343398690.8742621, '2ILJ')
(1343398690.8743291, '2POJ')
(1343398690.874356, '2RYJ')
(1343398690.874383, '2S\x1e\x00\x00\x00\x14[J')
(1343398691.864011, 'S|\xaf\xc9')
(1343398691.8640871, '2f\xb1\xc9')
(1343398691.864115, '2F\xbc\xc9')
(1343398691.86414, '2t\xbf\xc9')
(1343398691.864176, '2C\xc1\xc9')
(1343398691.8747909, '2o=\xca')
(1343398691.8748341, '+')
(1343398692.5249851, '2I9\x1d')
(1343398692.5250399, '2P<\x1d')
(1343398692.5250671, '2RW\x1d')
(1343398692.5250909, 'rIN')
(1343398692.5251141, 'D]_\x1d')
